learner_id,encounter_idx,kc,tier,difficulty,quiz_outcome,combat_outcome,success_prob_true,model_mastery,true_skill,frustration,boredom,retries,latency_ms,event
1,25,cell_mediated_immunity,Medium,0.5,False,True,0.2317504865899441,0.342970146192834,0.3315729542843543,0.0,0.0,0,3898,
1,26,cell_mediated_immunity,Easy,0.2,True,True,0.6877105866398272,0.9265374247957637,0.3614866894118291,0.0,0.0,0,2729,
1,27,tolerance_autoimmunity,Hard,0.8,False,False,0.07654455641522183,0.18011187072715973,0.4133393235299838,0.0,0.0,3,3098,
1,28,tolerance_autoimmunity,Medium,0.5,False,False,0.3728606379751426,0.15290762595227023,0.440410608604235,0.0,0.0,3,5187,
1,29,tolerance_autoimmunity,Easy,0.2,,True,0.8088358721126718,0.530980034910573,0.49205478571238215,0.0,0.0,0,5960,
1,30,tolerance_autoimmunity,Easy,0.2,True,True,0.8522462802287301,0.964472508785649,0.5389327519698819,0.0,0.0,0,3580,
1,31,,,,,,,,,,,,,all_kcs_mastered
2,0,innate_immunity,Easy,0.2,True,False,0.5382721501874971,0.2,0.25504427163420523,0.0,0.0,1,3963,
2,1,antigen_recognition,Easy,0.2,False,False,0.5100064227841916,0.151473136915078,0.25376714228519187,0.0,0.0,1,3404,
2,2,cell_mediated_immunity,Easy,0.2,False,True,0.3819355889045048,0.2,0.20351934508643363,0.0,0.0,0,2776,
2,3,humoral_immunity,Easy,0.2,True,True,0.8245295661699567,0.7384615384615385,0.5360105619898515,0.0,0.0,0,4741,
2,4,tolerance_autoimmunity,Easy,0.2,True,False,0.649976591531009,0.2,0.3562019148429782,0.0,0.0,1,3821,
2,5,antigen_recognition,Medium,0.5,False,False,0.18582088691080312,0.15236428212260275,0.29806666957384076,0.0,0.0,2,3337,
2,6,antigen_recognition,Hard,0.8,False,False,0.05,0.15238064594829565,0.29806666957384076,0.0,0.0,3,4246,
2,7,antigen_recognition,Easy,0.2,True,False,0.6429979512512818,0.22806105629874535,0.3334859321322622,0.15,0.0,2,4292,
2,8,innate_immunity,Medium,0.5,False,True,0.18698299174716962,0.25479452054794516,0.3117589467885883,0.0,0.0,0,4097,
2,9,cell_mediated_immunity,Medium,0.5,,False,0.14444100090395195,0.17575757575757575,0.2414071768931232,0.0,0.0,3,4355,
2,10,cell_mediated_immunity,Hard,0.8,,False,0.05,0.1720680393912265,0.2414071768931232,0.0,0.0,2,4358,
2,11,cell_mediated_immunity,Easy,0.2,,True,0.5617932481980963,0.5607755489746885,0.3135782638224201,0.0,0.0,0,3796,
2,12,tolerance_autoimmunity,Medium,0.5,,True,0.2967570752338261,0.5999999999999999,0.45421761739008126,0.0,0.0,0,4519,
2,13,antigen_recognition,Medium,0.5,,False,0.2691214759181655,0.18027246035674838,0.3611828909069475,0.3,0.0,2,3270,
2,14,antigen_recognition,Hard,0.8,False,False,0.06705064709941021,0.15291077772142095,0.3820404725790565,0.44999999999999996,0.0,2,3358,
2,15,antigen_recognition,Easy,0.2,False,True,0.748803826827963,0.22835210089745164,0.41138821803437847,0.6,0.0,0,4318,
2,16,antigen_recognition,Easy,0.2,False,True,0.7804566188897345,0.27129912097827,0.45331918919658093,0.39999999999999997,0.0,0,3252,
2,17,innate_immunity,Hard,0.8,False,False,0.05071697512899259,0.1545168847494429,0.33795739474630987,0.0,0.0,1,4442,
2,18,innate_immunity,Medium,0.5,False,False,0.2744311353750017,0.15242031320647353,0.3593784003079682,0.15,0.0,2,3992,
2,19,innate_immunity,Medium,0.5,,False,0.3007498694198569,0.16868688677084576,0.37644844298163305,0.3,0.0,2,4004,
2,20,innate_immunity,Easy,0.2,,False,0.7424402488246123,0.1710265172348913,0.3895032376885192,0.44999999999999996,0.0,3,4108,
2,21,innate_immunity,Hard,0.8,True,False,0.07849447201528012,0.23838541261934404,0.39879885734453635,0.6,0.0,1,3507,
2,22,innate_immunity,Medium,0.5,False,True,0.352696614820806,0.2772493170773136,0.4102414593038993,0.75,0.0,0,3487,
2,23,antigen_recognition,Easy,0.2,False,True,0.820525983476586,0.2971847449335604,0.5052444320930757,0.19999999999999996,0.0,0,2639,
2,24,innate_immunity,Medium,0.5,False,False,0.3685246641037207,0.15506437228488248,0.414731385722544,0.9,0.0,3,3854,
2,25,innate_immunity,Easy,0.2,True,True,0.7838742697316712,0.8197748466675197,0.4280986173872838,0.7,0.0,0,4537,
2,26,antigen_recognition,Easy,0.2,False,True,0.8619363470528881,0.3133269532024684,0.5551747505502349,0.0,0.15,0,5075,
2,27,antigen_recognition,Medium,0.5,,False,0.5820144719551342,0.19586553303536924,0.5815814519879393,0.0,0.0,3,2208,
2,28,antigen_recognition,Hard,0.8,False,True,0.21240129970404098,0.2524251379640926,0.6312596286967462,0.0,0.0,0,5428,
2,29,antigen_recognition,Hard,0.8,False,True,0.2665021749219069,0.2856740704419727,0.6750395935484624,0.0,0.0,0,3299,
2,30,antigen_recognition,Hard,0.8,,False,0.32087306644378627,0.19046859461446816,0.6943306127584903,0.0,0.0,1,3783,
2,31,antigen_recognition,Easy,0.2,True,True,0.95,0.8525450166795945,0.6943306127584903,0.0,0.0,0,4921,
2,32,cell_mediated_immunity,Easy,0.2,False,True,0.654844887936988,0.48212359046965114,0.3726900887456768,0.0,0.0,0,3160,
2,33,cell_mediated_immunity,Medium,0.5,False,True,0.31780892116049025,0.44213513408219474,0.4323711676561304,0.0,0.0,0,5661,
2,34,cell_mediated_immunity,Medium,0.5,False,False,0.3999261096463511,0.1603972833072993,0.4593727346066873,0.0,0.0,3,3391,
2,35,cell_mediated_immunity,Hard,0.8,,False,0.11468405391240535,0.16982453815665643,0.4850898625431532,0.0,0.0,3,1912,
2,36,cell_mediated_immunity,Easy,0.2,False,True,0.8469062046646533,0.23771438104048115,0.5340774394872323,0.0,0.0,0,5668,
2,37,cell_mediated_immunity,Medium,0.5,True,False,0.5509388212938907,0.27684954656837846,0.5529164108720812,0.15,0.0,3,3775,
2,38,cell_mediated_immunity,Hard,0.8,False,False,0.18504987453897473,0.1550543342873321,0.567803551453259,0.3,0.0,1,4151,
2,39,cell_mediated_immunity,Easy,0.2,,True,0.9008603964238197,0.5344471431660632,0.6048100691233913,0.09999999999999998,0.0,0,5527,
2,40,cell_mediated_immunity,Easy,0.2,False,True,0.9190017453583365,0.4835152951243952,0.6424076919667863,0.0,0.0,0,4649,
2,41,cell_mediated_immunity,Medium,0.5,,False,0.7014989917678812,0.23904723968713948,0.6594180200124795,0.0,0.0,2,4004,
2,42,cell_mediated_immunity,Hard,0.8,False,False,0.30079986378468976,0.15415181966707767,0.6756191828336365,0.0,0.0,1,3805,
2,43,cell_mediated_immunity,Easy,0.2,True,True,0.9455104034654845,0.8187813503347028,0.706480160476463,0.0,0.0,0,4076,
2,44,tolerance_autoimmunity,Hard,0.8,False,False,0.09270603788840848,0.16540128155794614,0.4639923036786405,0.0,0.0,1,4413,
2,45,tolerance_autoimmunity,Medium,0.5,True,False,0.4461975662117465,0.23525155089554817,0.4986744472857171,0.15,0.0,2,4290,
2,46,tolerance_autoimmunity,Medium,0.5,False,False,0.49801168140952873,0.15406602816306206,0.525388136073316,0.3,0.0,2,2594,
2,47,tolerance_autoimmunity,Easy,0.2,True,True,0.8757003535894062,0.8186874964739315,0.5651299106977931,0.44999999999999996,0.0,0,3450,
2,48,humoral_immunity,Medium,0.5,,False,0.4150300509071855,0.3008304516173541,0.48294589495655665,0.0,0.0,2,4380,
2,49,humoral_immunity,Hard,0.8,,False,0.1298455982627033,0.1933827245171075,0.5202006746786387,0.0,0.0,1,3541,
2,50,humoral_immunity,Easy,0.2,True,True,0.872272640526291,0.8548210411151071,0.5893416717282572,0.0,0.0,0,3917,
2,51,innate_immunity,Easy,0.2,True,True,0.7547283756051794,0.9854920953585938,0.4106536428815476,0.49999999999999994,0.0,0,4628,
2,52,,,,,,,,,,,,,all_kcs_mastered
3,0,innate_immunity,Easy,0.2,,False,0.3564299363202098,0.16164383561643833,0.14617170854915063,0.0,0.0,3,1852,
3,1,antigen_recognition,Easy,0.2,False,False,0.41259262418875936,0.151473136915078,0.19620474164676802,0.0,0.0,1,4985,
3,2,cell_mediated_immunity,Easy,0.2,True,False,0.5038366718698104,0.2,0.22894950644010673,0.0,0.0,2,3146,
3,3,humoral_immunity,Easy,0.2,,True,0.31854600722149845,0.43333333333333335,0.13936595055372736,0.0,0.0,0,5667,
3,4,tolerance_autoimmunity,Easy,0.2,,True,0.41043168902282295,0.43333333333333335,0.2640040428231662,0.0,0.0,0,4107,
3,5,antigen_recognition,Medium,0.5,,False,0.13910164115208623,0.1685530193297038,0.2477533599255613,0.0,0.0,1,6202,
